,id3,f1_by_id3_min,f1_by_id3_max,f1_by_id3_mean,f1_by_id3_median,f1_by_id3_count,f1_by_id3_sum,f1_by_id3_kvad_sum,f1_by_id3_interkvartil_razmah,f1_by_id3_range_dannih,f1_by_id3_quant90,f2_by_id3_min,f2_by_id3_max,f2_by_id3_mean,f2_by_id3_median,f2_by_id3_count,f2_by_id3_sum,f2_by_id3_kvad_sum,f2_by_id3_interkvartil_razmah,f2_by_id3_range_dannih,f2_by_id3_quant90,f3_by_id3_min,f3_by_id3_max,f3_by_id3_mean,f3_by_id3_median,f3_by_id3_count,f3_by_id3_sum,f3_by_id3_kvad_sum,f3_by_id3_interkvartil_razmah,f3_by_id3_range_dannih,f3_by_id3_quant90,f4_by_id3_min,f4_by_id3_max,f4_by_id3_mean,f4_by_id3_median,f4_by_id3_count,f4_by_id3_sum,f4_by_id3_kvad_sum,f4_by_id3_interkvartil_razmah,f4_by_id3_range_dannih,f4_by_id3_quant90,f5_by_id3_min,f5_by_id3_max,f5_by_id3_mean,f5_by_id3_median,f5_by_id3_count,f5_by_id3_sum,f5_by_id3_kvad_sum,f5_by_id3_interkvartil_razmah,f5_by_id3_range_dannih,f5_by_id3_quant90,f6_by_id3_min,f6_by_id3_max,f6_by_id3_mean,f6_by_id3_median,f6_by_id3_count,f6_by_id3_sum,f6_by_id3_kvad_sum,f6_by_id3_interkvartil_razmah,f6_by_id3_range_dannih,f6_by_id3_quant90,f7_by_id3_min,f7_by_id3_max,f7_by_id3_mean,f7_by_id3_median,f7_by_id3_count,f7_by_id3_sum,f7_by_id3_kvad_sum,f7_by_id3_interkvartil_razmah,f7_by_id3_range_dannih,f7_by_id3_quant90,f8_by_id3_min,f8_by_id3_max,f8_by_id3_mean,f8_by_id3_median,f8_by_id3_count,f8_by_id3_sum,f8_by_id3_kvad_sum,f8_by_id3_interkvartil_razmah,f8_by_id3_range_dannih,f8_by_id3_quant90
525,9625678796094401293,3,3,3.0,3.0,1,3,9,0.0,0,3.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,72,72,72.0,72.0,1,72,5184,0.0,0,72.0,8,8,8.0,8.0,1,8,64,0.0,0,8.0,4.680555555555555,4.680555555555555,4.680555555555555,4.680555555555555,1,4.680555555555555,21.907600308641975,0.0,0.0,4.680555555555555,22,22,22.0,22.0,1,22,484,0.0,0,22.0,27,27,27.0,27.0,1,27,729,0.0,0,27.0
526,9635992094241400914,46,46,46.0,46.0,1,46,2116,0.0,0,46.0,42,42,42.0,42.0,1,42,1764,0.0,0,42.0,4.869565217391305,4.869565217391305,4.869565217391305,4.869565217391305,1,4.869565217391305,23.712665406427224,0.0,0.0,4.869565217391305,512,512,512.0,512.0,1,512,262144,0.0,0,512.0,298,298,298.0,298.0,1,298,88804,0.0,0,298.0,4.9375,4.9375,4.9375,4.9375,1,4.9375,24.37890625,0.0,0.0,4.9375,62,62,62.0,62.0,1,62,3844,0.0,0,62.0,84,84,84.0,84.0,1,84,7056,0.0,0,84.0
527,9645475447811585386,28,28,28.0,28.0,1,28,784,0.0,0,28.0,27,27,27.0,27.0,1,27,729,0.0,0,27.0,4.321428571428571,4.321428571428571,4.321428571428571,4.321428571428571,1,4.321428571428571,18.674744897959183,0.0,0.0,4.321428571428571,603,603,603.0,603.0,1,603,363609,0.0,0,603.0,255,255,255.0,255.0,1,255,65025,0.0,0,255.0,4.207296849087894,4.207296849087894,4.207296849087894,4.207296849087894,1,4.207296849087894,17.70134677634492,0.0,0.0,4.207296849087894,53,53,53.0,53.0,1,53,2809,0.0,0,53.0,117,117,117.0,117.0,1,117,13689,0.0,0,117.0
528,9663597746307213102,10,10,10.0,10.0,1,10,100,0.0,0,10.0,10,10,10.0,10.0,1,10,100,0.0,0,10.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,28,28,28.0,28.0,1,28,784,0.0,0,28.0,8,8,8.0,8.0,1,8,64,0.0,0,8.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,118,118,118.0,118.0,1,118,13924,0.0,0,118.0,144,144,144.0,144.0,1,144,20736,0.0,0,144.0
529,9664308855231637699,2,13,7.5,7.5,2,15,173,5.5,11,11.9,2,13,7.5,7.5,2,15,173,5.5,11,11.9,1.0,4.538461538461538,2.769230769230769,2.769230769230769,2,5.538461538461538,21.59763313609467,1.7692307692307692,3.5384615384615383,4.184615384615385,10,314,162.0,162.0,2,324,98696,152.0,304,283.6,1,5,3.0,3.0,2,6,26,2.0,4,4.6,3.3853503184713376,4.0,3.6926751592356686,3.6926751592356686,2,7.385350318471337,27.460596778773986,0.307324840764331,0.6146496815286624,3.9385350318471337,1,32,16.5,16.5,2,33,1025,15.5,31,28.900000000000002,3,40,21.5,21.5,2,43,1609,18.5,37,36.3
530,9671913494533830817,44,44,44.0,44.0,1,44,1936,0.0,0,44.0,42,42,42.0,42.0,1,42,1764,0.0,0,42.0,4.909090909090909,4.909090909090909,4.909090909090909,4.909090909090909,1,4.909090909090909,24.09917355371901,0.0,0.0,4.909090909090909,506,506,506.0,506.0,1,506,256036,0.0,0,506.0,75,75,75.0,75.0,1,75,5625,0.0,0,75.0,4.379446640316205,4.379446640316205,4.379446640316205,4.379446640316205,1,4.379446640316205,19.179552875376896,0.0,0.0,4.379446640316205,59,59,59.0,59.0,1,59,3481,0.0,0,59.0,62,62,62.0,62.0,1,62,3844,0.0,0,62.0
531,9681800826059209933,25,26,25.5,25.5,2,51,1301,0.5,1,25.9,24,25,24.5,24.5,2,49,1201,0.5,1,24.9,4.48,4.769230769230769,4.624615384615385,4.624615384615385,2,9.24923076923077,42.81596213017752,0.14461538461538392,0.28923076923076874,4.7403076923076926,99,2369,1234.0,1234.0,2,2468,5621962,1135.0,2270,2142.0,24,125,74.5,74.5,2,149,16201,50.5,101,114.9,4.276065850569861,4.606060606060606,4.441063228315233,4.441063228315233,2,8.882126456630466,39.50053346511315,0.16499737774537326,0.32999475549074564,4.573061130511532,23,89,56.0,56.0,2,112,8450,33.0,66,82.4,32,233,132.5,132.5,2,265,55313,100.5,201,212.9
532,9687822773593912526,2,18,6.75,3.5,4,27,353,4.75,16,13.800000000000002,2,17,6.5,3.5,4,26,318,4.5,15,13.100000000000001,3.75,5.0,4.423611111111111,4.472222222222222,4,17.694444444444443,79.51003086419753,1.020833333333334,1.25,4.983333333333333,9,375,159.25,126.5,4,637,198475,261.75,366,334.5,0,62,31.5,32.0,4,126,7460,57.5,62,61.4,3.7777777777777777,4.925333333333334,4.493566239316239,4.635576923076923,4,17.974264957264957,81.59634548330776,0.6027542735042735,1.1475555555555559,4.901579487179487,10,80,44.25,43.5,4,177,12269,64.75,70,78.5,13,155,72.25,60.5,4,289,33895,87.25,142,137.0
533,9703778055475465210,12,12,12.0,12.0,1,12,144,0.0,0,12.0,10,10,10.0,10.0,1,10,100,0.0,0,10.0,4.75,4.75,4.75,4.75,1,4.75,22.5625,0.0,0.0,4.75,165,165,165.0,165.0,1,165,27225,0.0,0,165.0,23,23,23.0,23.0,1,23,529,0.0,0,23.0,4.793939393939394,4.793939393939394,4.793939393939394,4.793939393939394,1,4.793939393939394,22.981854912764003,0.0,0.0,4.793939393939394,23,23,23.0,23.0,1,23,529,0.0,0,23.0,35,35,35.0,35.0,1,35,1225,0.0,0,35.0
534,9711519081659194185,1,13,7.0,7.0,2,14,170,6.0,12,11.8,1,1,1.0,1.0,2,2,2,0.0,0,1.0,3.923076923076923,5.0,4.461538461538462,4.461538461538462,2,8.923076923076923,40.3905325443787,0.5384615384615383,1.076923076923077,4.892307692307693,1,6,3.5,3.5,2,7,37,2.5,5,5.5,0,0,0.0,0.0,2,0,0,0.0,0,0.0,3.0,4.5,3.75,3.75,2,7.5,29.25,0.75,1.5,4.35,2,17,9.5,9.5,2,19,293,7.5,15,15.5,5,66,35.5,35.5,2,71,4381,30.5,61,59.9
535,9713658076545389376,25,25,25.0,25.0,1,25,625,0.0,0,25.0,21,21,21.0,21.0,1,21,441,0.0,0,21.0,4.92,4.92,4.92,4.92,1,4.92,24.2064,0.0,0.0,4.92,84,84,84.0,84.0,1,84,7056,0.0,0,84.0,13,13,13.0,13.0,1,13,169,0.0,0,13.0,4.5,4.5,4.5,4.5,1,4.5,20.25,0.0,0.0,4.5,32,32,32.0,32.0,1,32,1024,0.0,0,32.0,48,48,48.0,48.0,1,48,2304,0.0,0,48.0
536,9746441416570452321,2,2,2.0,2.0,1,2,4,0.0,0,2.0,2,2,2.0,2.0,1,2,4,0.0,0,2.0,4.0,4.0,4.0,4.0,1,4.0,16.0,0.0,0.0,4.0,11,11,11.0,11.0,1,11,121,0.0,0,11.0,1,1,1.0,1.0,1,1,1,0.0,0,1.0,4.181818181818182,4.181818181818182,4.181818181818182,4.181818181818182,1,4.181818181818182,17.48760330578512,0.0,0.0,4.181818181818182,16,16,16.0,16.0,1,16,256,0.0,0,16.0,24,24,24.0,24.0,1,24,576,0.0,0,24.0
537,9757028755950692610,41,41,41.0,41.0,1,41,1681,0.0,0,41.0,38,38,38.0,38.0,1,38,1444,0.0,0,38.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,207,207,207.0,207.0,1,207,42849,0.0,0,207.0,50,50,50.0,50.0,1,50,2500,0.0,0,50.0,4.806763285024155,4.806763285024155,4.806763285024155,4.806763285024155,1,4.806763285024155,23.104973278256203,0.0,0.0,4.806763285024155,62,62,62.0,62.0,1,62,3844,0.0,0,62.0,112,112,112.0,112.0,1,112,12544,0.0,0,112.0
538,9766608734558707020,2,7,4.5,4.5,2,9,53,2.5,5,6.5,2,7,4.5,4.5,2,9,53,2.5,5,6.5,4.857142857142857,5.0,4.928571428571429,4.928571428571429,2,9.857142857142858,48.59183673469387,0.07142857142857206,0.14285714285714324,4.985714285714286,225,501,363.0,363.0,2,726,301626,138.0,276,473.4,31,126,78.5,78.5,2,157,16837,47.5,95,116.5,4.684444444444445,4.750499001996008,4.717471723220227,4.717471723220227,2,9.434943446440453,44.5112605210515,0.03302727877578171,0.06605455755156342,4.743893546240852,8,17,12.5,12.5,2,25,353,4.5,9,16.1,8,19,13.5,13.5,2,27,425,5.5,11,17.9
539,9802034338660667253,1,24,6.7,2.5,10,67,1093,6.5,23,20.4,1,24,6.7,2.5,10,67,1093,6.5,23,20.4,1.0,5.0,3.5213888888888887,4.0,10,35.21388888888889,144.0272299382716,1.5993055555555555,4.0,5.0,4,1596,262.9,30.5,10,2629,2886717,238.0,1592,588.8999999999996,0,208,46.7,10.5,10,467,67973,54.0,208,144.09999999999997,2.25,4.9,4.336385973248885,4.6535714285714285,10,43.36385973248885,194.0495392770535,0.21640470970691528,2.6500000000000004,4.799090909090909,1,629,86.8,4.0,10,868,420368,71.5,628,175.3999999999998,2,9000,953.3,8.5,10,9533,81148091,85.25,8998,1229.399999999997
540,9823059943563577184,6,27,16.5,16.5,2,33,765,10.5,21,24.9,6,26,16.0,16.0,2,32,712,10.0,20,24.0,4.296296296296297,5.0,4.648148148148149,4.648148148148149,2,9.296296296296298,43.45816186556928,0.3518518518518521,0.7037037037037033,4.92962962962963,61,224,142.5,142.5,2,285,53897,81.5,163,207.7,34,93,63.5,63.5,2,127,9805,29.5,59,87.1,3.918032786885246,4.705357142857143,4.311694964871195,4.311694964871195,2,8.62338992974239,37.49136676094451,0.3936621779859486,0.7873243559718972,4.626624707259953,40,87,63.5,63.5,2,127,9169,23.5,47,82.3,75,149,112.0,112.0,2,224,27826,37.0,74,141.6
541,9831565768016930896,1,74,23.0,17.0,8,184,7868,10.75,73,45.3,1,69,21.875,16.5,8,175,6959,11.0,68,42.39999999999999,1.0,5.0,4.071841728091728,4.504222972972973,8,32.574733824733826,145.60893920885093,1.1690340909090908,4.0,5.0,3,3483,1123.375,621.0,8,8987,22213743,2002.25,3480,2559.7,0,930,305.0,144.5,8,2440,1678202,565.25,930,743.8,2.333333333333333,4.766137040714995,4.351046084312754,4.649175412293853,8,34.808368674502034,156.23057540712696,0.21762272510225777,2.4328037073816624,4.762795657669044,0,89,45.875,39.5,8,367,23057,32.75,89,86.2,1,132,67.5,60.0,8,540,50256,60.25,131,120.1
542,9856588175130988013,17,17,17.0,17.0,1,17,289,0.0,0,17.0,16,16,16.0,16.0,1,16,256,0.0,0,16.0,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,1,4.529411764705882,20.515570934256054,0.0,0.0,4.529411764705882,32,32,32.0,32.0,1,32,1024,0.0,0,32.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0,4.875,4.875,4.875,4.875,1,4.875,23.765625,0.0,0.0,4.875,48,48,48.0,48.0,1,48,2304,0.0,0,48.0,113,113,113.0,113.0,1,113,12769,0.0,0,113.0
543,9879033678431987037,42,42,42.0,42.0,1,42,1764,0.0,0,42.0,39,39,39.0,39.0,1,39,1521,0.0,0,39.0,4.880952380952381,4.880952380952381,4.880952380952381,4.880952380952381,1,4.880952380952381,23.82369614512472,0.0,0.0,4.880952380952381,178,178,178.0,178.0,1,178,31684,0.0,0,178.0,29,29,29.0,29.0,1,29,841,0.0,0,29.0,4.955056179775281,4.955056179775281,4.955056179775281,4.955056179775281,1,4.955056179775281,24.5525817447292,0.0,0.0,4.955056179775281,53,53,53.0,53.0,1,53,2809,0.0,0,53.0,107,107,107.0,107.0,1,107,11449,0.0,0,107.0
544,9884717409919302316,10,10,10.0,10.0,1,10,100,0.0,0,10.0,10,10,10.0,10.0,1,10,100,0.0,0,10.0,4.2,4.2,4.2,4.2,1,4.2,17.64,0.0,0.0,4.2,1356,1356,1356.0,1356.0,1,1356,1838736,0.0,0,1356.0,572,572,572.0,572.0,1,572,327184,0.0,0,572.0,4.759587020648968,4.759587020648968,4.759587020648968,4.759587020648968,1,4.759587020648968,22.653668607130115,0.0,0.0,4.759587020648968,199,199,199.0,199.0,1,199,39601,0.0,0,199.0,376,376,376.0,376.0,1,376,141376,0.0,0,376.0
545,9885802616347370638,1,9,3.6666666666666665,1.0,3,11,83,4.0,8,7.4,1,7,3.0,1.0,3,9,51,3.0,6,5.800000000000001,1.0,5.0,3.6666666666666665,5.0,3,11.0,51.0,2.0,4.0,5.0,8,706,298.6666666666667,182.0,3,896,531624,349.0,698,601.2,5,235,96.66666666666667,50.0,3,290,57750,115.0,230,198.0,4.25,4.829670329670329,4.5732989861885045,4.640226628895184,3,13.719896958565514,62.91991866080588,0.28983516483516425,0.5796703296703294,4.7917815895153,4,20,14.333333333333334,19.0,3,43,777,8.0,16,19.8,13,28,20.0,19.0,3,60,1314,7.5,15,26.2
546,9914105576476715055,1,46,11.4,8.0,15,171,4027,14.0,45,21.599999999999998,1,46,11.133333333333333,7.0,15,167,3911,13.0,45,21.199999999999996,1.0,5.0,3.6974921852799087,4.5,15,55.462382779198634,233.71994304620733,2.2164855072463765,4.0,5.0,1,2282,291.53333333333336,56.0,15,4373,6335269,168.5,2281,730.7999999999998,0,337,68.8,33.0,15,1032,249744,39.0,337,256.79999999999995,1.0,5.0,4.1515001323638385,4.672222222222223,15,62.27250198545758,274.10161386983424,1.0506604616786124,4.0,4.861291264972246,1,80,30.933333333333334,33.0,15,464,23088,36.0,79,64.39999999999999,2,137,54.2,54.0,15,813,65629,56.0,135,93.6
547,9930915606448728420,33,33,33.0,33.0,1,33,1089,0.0,0,33.0,31,31,31.0,31.0,1,31,961,0.0,0,31.0,4.757575757575758,4.757575757575758,4.757575757575758,4.757575757575758,1,4.757575757575758,22.634527089072545,0.0,0.0,4.757575757575758,2,2,2.0,2.0,1,2,4,0.0,0,2.0,0,0,0.0,0.0,1,0,0,0.0,0,0.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,81,81,81.0,81.0,1,81,6561,0.0,0,81.0,106,106,106.0,106.0,1,106,11236,0.0,0,106.0
548,9934947840536750281,4,6,5.0,5.0,2,10,52,1.0,2,5.8,4,6,5.0,5.0,2,10,52,1.0,2,5.8,4.25,4.333333333333333,4.291666666666666,4.291666666666666,2,8.583333333333332,36.84027777777777,0.04166666666666696,0.08333333333333304,4.325,14,185,99.5,99.5,2,199,34421,85.5,171,167.9,6,44,25.0,25.0,2,50,1972,19.0,38,40.2,3.071428571428572,4.481081081081081,3.7762548262548266,3.7762548262548266,2,7.552509652509653,29.51376112461055,0.704826254826254,1.409652509652509,4.34011583011583,63,92,77.5,77.5,2,155,12433,14.5,29,89.1,77,107,92.0,92.0,2,184,17378,15.0,30,104.0
549,9954880216248508408,1,26,9.666666666666666,2.0,3,29,681,12.5,25,21.200000000000003,1,25,9.333333333333334,2.0,3,28,630,12.0,24,20.400000000000002,1.0,5.0,3.6666666666666665,5.0,3,11.0,51.0,2.0,4.0,5.0,10,4464,1507.6666666666667,49.0,3,4523,19929797,2227.0,4454,3581.0,0,326,109.0,1.0,3,327,106277,163.0,326,261.0,4.4,4.8979591836734695,4.702515665764514,4.809587813620071,3,14.107546997293541,66.48213910185397,0.24897959183673457,0.49795918367346914,4.88028490966279,15,73,37.0,23.0,3,111,6083,29.0,58,63.0,28,101,52.666666666666664,29.0,3,158,11826,36.5,73,86.60000000000001
550,9965754212117573252,1,2,1.6666666666666667,2.0,3,5,9,0.5,1,2.0,1,2,1.6666666666666667,2.0,3,5,9,0.5,1,2.0,3.0,4.5,3.5,3.0,3,10.5,38.25,0.75,1.5,4.2,5,19,10.666666666666666,8.0,3,32,450,7.0,14,16.8,1,14,6.0,3.0,3,18,206,6.5,13,11.8,3.2,4.25,3.8342105263157897,4.052631578947368,3,11.50263157894737,44.72632271468144,0.5249999999999999,1.0499999999999998,4.2105263157894735,3,7,5.0,5.0,3,15,83,2.0,4,6.6,8,115,45.0,12.0,3,135,13433,53.5,107,94.4
551,9972697335823622052,4,4,4.0,4.0,1,4,16,0.0,0,4.0,4,4,4.0,4.0,1,4,16,0.0,0,4.0,4.25,4.25,4.25,4.25,1,4.25,18.0625,0.0,0.0,4.25,95,95,95.0,95.0,1,95,9025,0.0,0,95.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0,4.789473684210527,4.789473684210527,4.789473684210527,4.789473684210527,1,4.789473684210527,22.939058171745163,0.0,0.0,4.789473684210527,51,51,51.0,51.0,1,51,2601,0.0,0,51.0,116,116,116.0,116.0,1,116,13456,0.0,0,116.0
552,9988966321393570349,25,25,25.0,25.0,1,25,625,0.0,0,25.0,24,24,24.0,24.0,1,24,576,0.0,0,24.0,4.44,4.44,4.44,4.44,1,4.44,19.713600000000003,0.0,0.0,4.44,258,258,258.0,258.0,1,258,66564,0.0,0,258.0,26,26,26.0,26.0,1,26,676,0.0,0,26.0,4.534883720930233,4.534883720930233,4.534883720930233,4.534883720930233,1,4.534883720930233,20.56517036235803,0.0,0.0,4.534883720930233,221,221,221.0,221.0,1,221,48841,0.0,0,221.0,361,361,361.0,361.0,1,361,130321,0.0,0,361.0
553,10020138935198391450,7,22,14.5,14.5,2,29,533,7.5,15,20.5,6,21,13.5,13.5,2,27,477,7.5,15,19.5,4.428571428571429,5.0,4.714285714285714,4.714285714285714,2,9.428571428571429,44.61224489795919,0.2857142857142865,0.5714285714285712,4.942857142857143,352,2791,1571.5,1571.5,2,3143,7913585,1219.5,2439,2547.1,78,1049,563.5,563.5,2,1127,1106485,485.5,971,951.9,4.532425653887495,4.721590909090909,4.627008281489202,4.627008281489202,2,9.254016562978403,42.83630302082741,0.09458262760170744,0.18916525520341398,4.702674383570568,32,46,39.0,39.0,2,78,3140,7.0,14,44.6,54,54,54.0,54.0,2,108,5832,0.0,0,54.0
554,10023277565824975246,1,40,18.5,19.5,8,148,4192,21.5,39,35.1,1,40,18.125,19.0,8,145,4087,21.5,39,35.1,1.0,5.0,4.406344696969697,4.9375,8,35.250757575757575,168.74318239210285,0.2560606060606059,4.0,5.0,19,505,142.25,81.0,8,1138,365188,131.0,486,351.69999999999993,13,105,43.0,32.5,8,344,23306,33.75,92,93.8,4.1,4.894736842105263,4.612883556625424,4.6658045977011495,8,36.90306845300339,170.80387658853385,0.2772387878017746,0.7947368421052632,4.886638874413757,10,133,57.625,45.5,8,461,39889,45.25,123,117.6,14,721,153.625,80.0,8,1229,570097,49.0,707,326.89999999999986
555,10031080549845232673,1,122,19.333333333333332,7.0,9,174,15362,6.0,121,35.60000000000002,1,112,16.77777777777778,5.0,9,151,12869,6.0,111,33.600000000000016,1.0,5.0,3.6634660421545666,4.571428571428571,9,32.9711943793911,141.39564408294893,1.2857142857142856,4.0,4.954098360655737,2,209,42.111111111111114,12.0,9,379,55551,28.0,207,124.20000000000002,0,24,6.333333333333333,1.0,9,57,915,12.0,24,14.400000000000002,2.833333333333333,5.0,4.346383055427512,4.679611650485437,9,39.1174474988476,175.90067685547098,0.6923076923076916,2.166666666666667,5.0,0,136,30.333333333333332,19.0,9,273,22671,32.0,136,62.40000000000002,1,167,47.666666666666664,24.0,9,429,46783,44.0,166,128.60000000000002
556,10051018482719758320,17,17,17.0,17.0,1,17,289,0.0,0,17.0,16,16,16.0,16.0,1,16,256,0.0,0,16.0,2.7058823529411766,2.7058823529411766,2.7058823529411766,2.7058823529411766,1,2.7058823529411766,7.321799307958479,0.0,0.0,2.7058823529411766,23,23,23.0,23.0,1,23,529,0.0,0,23.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,4.304347826086956,4.304347826086956,4.304347826086956,4.304347826086956,1,4.304347826086956,18.527410207939504,0.0,0.0,4.304347826086956,110,110,110.0,110.0,1,110,12100,0.0,0,110.0,234,234,234.0,234.0,1,234,54756,0.0,0,234.0
557,10087949819563631521,56,56,56.0,56.0,1,56,3136,0.0,0,56.0,53,53,53.0,53.0,1,53,2809,0.0,0,53.0,4.910714285714286,4.910714285714286,4.910714285714286,4.910714285714286,1,4.910714285714286,24.115114795918366,0.0,0.0,4.910714285714286,239,239,239.0,239.0,1,239,57121,0.0,0,239.0,23,23,23.0,23.0,1,23,529,0.0,0,23.0,4.372384937238493,4.372384937238493,4.372384937238493,4.372384937238493,1,4.372384937238493,19.117750039390064,0.0,0.0,4.372384937238493,68,68,68.0,68.0,1,68,4624,0.0,0,68.0,81,81,81.0,81.0,1,81,6561,0.0,0,81.0
558,10115693930683250822,9,9,9.0,9.0,1,9,81,0.0,0,9.0,9,9,9.0,9.0,1,9,81,0.0,0,9.0,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,1,4.444444444444445,19.75308641975309,0.0,0.0,4.444444444444445,2110,2110,2110.0,2110.0,1,2110,4452100,0.0,0,2110.0,269,269,269.0,269.0,1,269,72361,0.0,0,269.0,4.545971563981043,4.545971563981043,4.545971563981043,4.545971563981043,1,4.545971563981043,20.66585746052425,0.0,0.0,4.545971563981043,54,54,54.0,54.0,1,54,2916,0.0,0,54.0,76,76,76.0,76.0,1,76,5776,0.0,0,76.0
559,10161588360784006515,3,3,3.0,3.0,1,3,9,0.0,0,3.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,1312,1312,1312.0,1312.0,1,1312,1721344,0.0,0,1312.0,242,242,242.0,242.0,1,242,58564,0.0,0,242.0,4.911585365853658,4.911585365853658,4.911585365853658,4.911585365853658,1,4.911585365853658,24.123670806067814,0.0,0.0,4.911585365853658,15,15,15.0,15.0,1,15,225,0.0,0,15.0,20,20,20.0,20.0,1,20,400,0.0,0,20.0
560,10190200808666024905,1,2,1.5,1.5,2,3,5,0.5,1,1.9,1,2,1.5,1.5,2,3,5,0.5,1,1.9,4.0,5.0,4.5,4.5,2,9.0,41.0,0.5,1.0,4.9,16,113,64.5,64.5,2,129,13025,48.5,97,103.3,3,45,24.0,24.0,2,48,2034,21.0,42,40.8,4.5,4.734513274336283,4.617256637168142,4.617256637168142,2,9.234513274336283,42.665615944866474,0.11725663716814161,0.23451327433628322,4.711061946902655,2,7,4.5,4.5,2,9,53,2.5,5,6.5,2,9,5.5,5.5,2,11,85,3.5,7,8.3
561,10194917212501844579,1,179,62.5,27.5,6,375,50801,92.25,178,155.0,1,120,49.833333333333336,26.0,6,299,29531,82.0,119,118.5,4.0,4.770992366412214,4.409648685392743,4.501915708812261,6,26.45789211235646,117.11126640282035,0.3799032925164685,0.770992366412214,4.673957721667645,2,77,40.166666666666664,39.0,6,241,14059,44.0,75,73.0,3,41,21.666666666666668,21.0,6,130,4084,26.0,38,39.5,2.565217391304348,4.875,4.295946263881047,4.61231884057971,6,25.77567758328628,114.58845676979541,0.4892763034067382,2.309782608695652,4.859577922077922,13,174,99.0,110.5,6,594,83800,116.75,161,165.5,16,373,181.16666666666666,191.0,6,1087,291943,187.0,357,317.0
562,10224938493311945482,46,46,46.0,46.0,1,46,2116,0.0,0,46.0,37,37,37.0,37.0,1,37,1369,0.0,0,37.0,4.934782608695652,4.934782608695652,4.934782608695652,4.934782608695652,1,4.934782608695652,24.352079395085067,0.0,0.0,4.934782608695652,19,19,19.0,19.0,1,19,361,0.0,0,19.0,2,2,2.0,2.0,1,2,4,0.0,0,2.0,4.894736842105263,4.894736842105263,4.894736842105263,4.894736842105263,1,4.894736842105263,23.9584487534626,0.0,0.0,4.894736842105263,58,58,58.0,58.0,1,58,3364,0.0,0,58.0,89,89,89.0,89.0,1,89,7921,0.0,0,89.0
563,10309294367799963361,7,27,17.25,17.5,4,69,1391,5.75,20,24.3,6,26,16.25,16.5,4,65,1257,5.75,20,23.3,4.851851851851852,5.0,4.912542794895736,4.899159663865547,4,19.650171179582944,96.54752804050695,0.10006224712107148,0.14814814814814792,4.982352941176471,224,906,577.0,589.0,4,2308,1579646,299.5,682,836.7,34,284,134.5,110.0,4,538,109884,128.5,250,245.00000000000003,4.669980119284294,4.885925925925926,4.800570349996973,4.8231876773888365,4,19.202281399987893,92.21021732143043,0.11161564986286798,0.21594580664163132,4.878630291005291,28,74,42.0,33.0,4,168,8470,17.5,46,62.900000000000006,33,98,53.75,42.0,4,215,14253,22.25,65,82.4
564,10381823583029525699,15,15,15.0,15.0,1,15,225,0.0,0,15.0,14,14,14.0,14.0,1,14,196,0.0,0,14.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,240,240,240.0,240.0,1,240,57600,0.0,0,240.0,58,58,58.0,58.0,1,58,3364,0.0,0,58.0,4.404166666666667,4.404166666666667,4.404166666666667,4.404166666666667,1,4.404166666666667,19.39668402777778,0.0,0.0,4.404166666666667,27,27,27.0,27.0,1,27,729,0.0,0,27.0,33,33,33.0,33.0,1,33,1089,0.0,0,33.0
565,10394568125570581993,10,10,10.0,10.0,1,10,100,0.0,0,10.0,10,10,10.0,10.0,1,10,100,0.0,0,10.0,5.0,5.0,5.0,5.0,1,5.0,25.0,0.0,0.0,5.0,52,52,52.0,52.0,1,52,2704,0.0,0,52.0,4,4,4.0,4.0,1,4,16,0.0,0,4.0,4.826923076923077,4.826923076923077,4.826923076923077,4.826923076923077,1,4.826923076923077,23.29918639053254,0.0,0.0,4.826923076923077,36,36,36.0,36.0,1,36,1296,0.0,0,36.0,50,50,50.0,50.0,1,50,2500,0.0,0,50.0
566,10454661160925944096,3,3,3.0,3.0,1,3,9,0.0,0,3.0,3,3,3.0,3.0,1,3,9,0.0,0,3.0,4.0,4.0,4.0,4.0,1,4.0,16.0,0.0,0.0,4.0,4778,4778,4778.0,4778.0,1,4778,22829284,0.0,0,4778.0,800,800,800.0,800.0,1,800,640000,0.0,0,800.0,4.581414817915446,4.581414817915446,4.581414817915446,4.581414817915446,1,4.581414817915446,20.98936173381522,0.0,0.0,4.581414817915446,4,4,4.0,4.0,1,4,16,0.0,0,4.0,6,6,6.0,6.0,1,6,36,0.0,0,6.0
